https://www.newegg.com/celestial-blue-asus-zenbook-ux482ear-eb51t-home-personal/p/N82E16834236020	ASUS Laptop ZenBook UX482EAR-EB51T Intel Core i5 11th Gen 1155G7 (2.50 GHz) 8 GB LPDDR4X Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0" Touchscreen Windows 10 Home 64-bit - Intel Evo Platform	1,072.99
https://www.newegg.com/core-black-msi-creator-17-b11uh-241-creating-designing/p/N82E16834155974	MSI Laptop Creator 17 B11UH-241 Intel Core i9 11th Gen 11900H (2.50GHz) 32GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3080 Laptop GPU 17.3" 4K / UHD Windows 10 Pro 64-bit	3,199.00
https://www.newegg.com/quiet-blue-asus-vivobook-pro-m3401qc-eb74-content-creation/p/N82E16834236053	ASUS VivoBook Pro 14 OLED Slim Laptop, 14" WQXGA+ 16:10 OLED Display, AMD Ryzen 7 5800H CPU, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD, Windows 11 Pro, Quiet Blue, M3401QC-EB74	1,199.99
https://www.newegg.com/top-cover-natural-silver-keyboard-deck-natural-silver-with-a-vertical-brushing-pattern-hp-17-cp001/p/N82E16834273077	HP Laptop 17-cp0010nr AMD Athlon Silver 3050U (2.30GHz) 4GB Memory 256 GB PCIe SSD AMD Radeon Graphics 17.3" Windows 10 in S mode	489.99
https://www.newegg.com/black-lenovo-thinkpad-e14-20ra0051us-work-business/p/2WC-000J-00AA8	Lenovo Laptop ThinkPad E14 20RA0051US Intel Core i3 10th Gen 10110U (2.10GHz) 4GB Memory 500GB HDD Intel UHD Graphics 14.0" Windows 10 Pro 64-bit	574.99
https://www.newegg.com/asus-m3500qc-db71/p/N82E16834236009	ASUS VivoBook Pro 15 OLED Ultra Slim Laptop, 15.6" FHD OLED Display, AMD Ryzen 7 5800H CPU, NVIDIA GeForce RTX 3050, 16GB RAM, 512GB SSD, Windows 10 Home, Quiet Blue, M3500QC-DB71	1,094.99
https://www.newegg.com/pike-silver-aluminum-hp-probook-440-g8-28k85ut-aba-mainstream/p/N82E16834272710	HP Laptop ProBook 440 G8 28K85UT#ABA Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe NVMe SSD Intel Iris Xe Graphics 14.0" Windows 10 Pro 64-bit	859.99
https://www.newegg.com/dreamy-white-asus-vivobook-s15-s533ea-dh74-wh-mainstream/p/N82E16834235600	ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6" FHD Display, Intel Core i7-1165G7 CPU, 16 GB DDR4 RAM, 512 GB PCIe SSD, Fingerprint Reader, Wi-Fi 6, Windows 10 Home, Dreamy White, S533EA-DH74-WH	859.99
https://www.newegg.com/asus-vivobook-s-k712ea-ds76/p/N82E16834235792	ASUS VivoBook 17 K712EA Thin and Light Laptop, 17.3" FHD Display, Intel Core i7-1165G7, 16GB DDR4 RAM, 1TB PCIe SSD, Windows 10 Home, Fingerprint, Transparent Silver, K712EA-DS76	979.99
https://www.newegg.com/pike-silver-aluminum-hp-probook-450-g8-4j214ut-aba-work-business/p/1TS-000D-0JG83	HP Laptop ProBook 450 G8 (Wolf Pro Security Edition) 4J214UT#ABA Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6" Windows 10 Pro 64-bit	879.99
